idade,renda,patrimonio,experiencia,perfil_risco,horizonte,tem_emergencia,conhecimento,alloc_renda_fixa,alloc_acoes_brasil,alloc_acoes_internacional,alloc_fundos_imobiliarios,alloc_commodities,alloc_criptomoedas
25,48348.42215618916,622321.5459666812,10,0.7176347189233534,13,0,0.9000968114631178,0.21141386739314819,0.25527615641091106,0.22508212678206135,0.07780065028915178,0.08241984913554623,0.14800734998918152
68,17121.518288062634,424261.863628575,9,0.38527449034678396,22,1,0.7645165610361319,0.3991217961358417,0.2273090643435736,0.17946764496750298,0.09108741719143718,0.07785694964989578,0.025157127711748727
33,43594.86322817054,92973.31344580029,16,0.7543784084666441,11,0,0.48405311915220717,0.24659092288663242,0.25424912550256384,0.2040641716523283,0.06143090263721075,0.13611416696420195,0.09755071035706263
39,46591.74334232969,282543.43509601144,20,0.5446509869184344,7,0,0.9387716110143898,0.41725992818678587,0.25536539636112787,0.14750267275612436,0.09134802607792572,0.060665956245555305,0.027858020372480873
18,7412.192249908367,797621.514684534,4,0.844031229956736,14,0,0.6501723135725108,0.12529613134432807,0.33603912842983213,0.21753806314107135,0.1361618568288695,0.0442537743015017,0.14071104595439718
70,34193.8504414316,967207.3016056905,6,0.4753793801411784,14,1,0.6936002228467437,0.3634991797623547,0.25953938019572115,0.1305506263054335,0.1297915813815256,0.07850084430557845,0.038118388049386616
30,30860.392408179792,614015.4148945853,21,0.7294090491040267,21,0,0.31105176909560084,0.18227148795989853,0.30159200984876083,0.20342759844599456,0.08785806130213011,0.09972460833640646,0.1251262341068095
58,45302.8966963107,235308.39807537073,6,0.13665861150705033,17,1,0.2776172817729814,0.7169776627811792,0.0808728078328593,0.09198886289029899,0.06396249879065158,0.04619816770501093,0.0
68,17529.110064846012,964020.7229572282,7,0.5649653314378519,14,0,0.1305733307866399,0.42258510350313894,0.2032144294767983,0.1122786149372981,0.16056479827919742,0.0532410630494147,0.048115990754152564
41,2804.955038061862,667982.6378293945,24,0.7144049008970538,14,1,0.763460676533682,0.2362136883327115,0.24376405494505154,0.17330064402838594,0.12808978905268,0.10196383747979296,0.11666798616137802
24,6367.293643891193,247544.287018046,12,0.8710663928123188,26,1,0.23059943485018308,0.1408877611305515,0.36750198336930123,0.18013483885880033,0.1309860920226378,0.1046876278485178,0.0758016967701913
45,38843.78021609193,456453.4031957284,8,0.6125607418762984,23,1,0.5735760877520161,0.29663426483453037,0.29078441049333403,0.1911378732972258,0.08083279528332314,0.07608384425769736,0.06452681183388918
21,35323.31916475549,916233.8333132151,10,0.9174734148014821,25,1,0.8079617307637607,0.1775787495555352,0.30132205984449595,0.23994981326928594,0.0676873503068227,0.11326583260597861,0.10019619441788165
52,37515.70538261164,20478.461124399328,28,0.27284803776655764,28,0,0.3749098380089979,0.6608387478494465,0.10875211376252884,0.08080695419715056,0.13178097971009411,0.005090259959916384,0.012730944520863357
54,14662.186676088137,321796.9085876088,1,0.4732785101932872,6,1,0.18164101406746547,0.3843646120600968,0.24681835789798284,0.161855344027961,0.09928346560206233,0.08668589956427528,0.020992320847621752
52,25865.16744010598,39595.5717990778,9,0.05493273890968503,12,0,0.7677715701934723,0.8084425954834036,0.058834251606897536,0.018948039759238307,0.09885205936090215,0.014923053789558447,0.0
47,1024.989461781235,505027.08850229403,2,0.8353472511280768,8,0,0.7973290857389358,0.19905544083300622,0.297485793531573,0.24608670385634748,0.11617063975939604,0.09759567784384432,0.04360574417583293
28,20564.493816763283,745964.8474782596,15,0.6078699861243915,19,1,0.9861768872228465,0.27365391376725956,0.24423685466750697,0.22705052858597477,0.09521589108814718,0.08285655240135034,0.07698625948976112
66,16282.496526532439,116407.68646481948,20,0.1117269060921266,21,1,0.5799059382823495,0.6880577164606323,0.12603650832341765,0.009205701115267624,0.11622609622103673,0.04352949434593395,0.01694448353371176
36,18403.143378144716,279331.0185303406,26,0.47696309752219096,11,0,0.11559186039128866,0.4018431509139377,0.18656369480775284,0.12645564298241807,0.18149254894997238,0.0871103097343751,0.01653465261154398
33,21068.275428386925,794935.6367907937,25,0.8649657994908228,22,1,0.5488153301632129,0.1564967199695521,0.3654142368074634,0.12540037801478401,0.11904078257414626,0.10564843500990755,0.12799944762414667
71,28925.54493042532,38690.25450023833,23,0.03994970047594676,2,0,0.2963302510918565,0.7417104588889216,0.10684042239893289,0.022800999195289624,0.09038033050690818,0.028369511809388615,0.009898277200559111
49,36057.553067062625,529403.9633567269,10,0.6314223788289887,5,0,0.8870697629157349,0.1631534869475313,0.4069300522981638,0.1732059035230613,0.10978708555475894,0.0685295798800417,0.07839389179644292
26,13462.400961795393,891886.7731773511,2,1.0,9,1,0.6822456310494183,0.13602892546269268,0.3851232268783852,0.16161619958613554,0.10033217644148243,0.11059064218736064,0.10630882944394349
60,25839.97565911461,277518.7905478407,26,0.21763611943197064,10,1,0.26485240018248035,0.673656185715487,0.09695662744185012,0.1047597101921331,0.08076480482430409,0.03201462899591299,0.011848042830312603
21,18314.717005505274,423016.9524388131,15,0.8188557119433568,13,0,0.9146898211444775,0.23081103781051535,0.26494029244464523,0.21957982040726196,0.10673402227458982,0.09451217011686788,0.08342265694611975
66,25656.50955636932,290662.1213482635,15,0.3982710330148229,24,1,0.7485857267118027,0.41188159156012133,0.1886722213749691,0.12805725276609425,0.16019923063621752,0.08446980429757367,0.02671989936502423
42,27245.8839799364,992197.1531284334,24,0.8235355688455684,22,0,0.25947564957181846,0.14047617673997012,0.3292897684725597,0.24000423669845342,0.08576162278159552,0.09299215909924298,0.11147603620817839
57,24100.062582976334,68362.49987290987,14,0.27912981562429967,6,0,0.32637420531837735,0.7687778867283256,0.06609797741368278,0.024348857735533327,0.10966937680704686,0.010385733056759647,0.020720168258651642
26,2818.3170653765355,651549.7829534784,27,0.981824316956277,14,1,0.693362436701126,0.20264772868211564,0.3430800331389135,0.14428137372559993,0.08616272614489331,0.10962696023979016,0.11420117806868754
51,12716.574208631002,152428.99110855834,12,0.49841738098057914,24,0,0.008994292817431138,0.4194360099509744,0.21221154008058138,0.10863129500115155,0.1495916496285357,0.08577838002368302,0.024351125315073947
71,47836.79084889728,994233.6355096956,17,0.5628047241784687,6,0,0.9756387190976338,0.4334283386072259,0.1561024036956536,0.17057739775538752,0.11282801942308551,0.10059243645762757,0.026471404061019835
47,13470.054477134912,134933.34296031445,17,0.7147300469906108,28,0,0.13144601664821243,0.2929856238308751,0.2532788772882162,0.2104836507318237,0.07966437825344026,0.09264565512405139,0.07094181477159325
49,13186.101092683231,823195.9969402122,9,0.5619092672791375,1,0,0.2939786307580683,0.3894428411641986,0.17419271934399816,0.15194348776538968,0.14023066566052772,0.10911014028849067,0.0350801457773952
73,11529.167632546667,284210.5869190634,5,0.04223208242643722,7,0,0.925845948733657,0.7795308220332846,0.12273903034351893,0.036978832833090114,0.048704708404427324,0.012046606385679136,0.0
70,48916.70103761251,807160.0782921844,4,0.3191372912733972,20,0,0.21471436951981226,0.3676655170292818,0.22321413115717265,0.18317430199326196,0.13832876328004107,0.06354689898210465,0.0240703875581378
71,43339.45465412797,755570.7030995243,8,0.20609862775820145,19,0,0.5573324247507513,0.7080470337949915,0.09749109998542752,0.05257388184325202,0.13577463785957705,0.004976346634706141,0.0011369998820458676
50,8806.226040725733,252046.8596720705,18,0.1029196434976381,18,0,0.7716522004189084,0.8260945315639918,0.04421152069717759,0.006679202345372888,0.0650097614597774,0.03992503144026488,0.01807995249341543
52,21105.462022220592,75180.58501402591,28,0.17171569089487487,22,1,0.04827456356064708,0.7019405660964311,0.07227913885363833,0.0791498672785797,0.1408669122925453,0.0028693111492631212,0.002894204329542314
25,29692.302178673555,688689.1509311674,14,0.8427349103928571,6,0,0.1573581752545351,0.22142639646559403,0.3171673925845781,0.23112727762196553,0.07319708752494951,0.0894662795253116,0.0676155662776012
44,25473.644574472783,725655.4636438664,20,0.8643624856803764,28,1,0.7901671372452204,0.2736719406928021,0.2343493717119133,0.253541110732821,0.06763454336335029,0.10018450970572172,0.07061852379339163
63,11991.38155598347,31522.185307112926,20,0.2671899076716297,23,0,0.9515608525390158,0.7021664601039455,0.08952666254183062,0.034720961463332756,0.13505453833314066,0.03853137755775049,0.0
41,11348.922076103423,795698.4091451991,3,0.7553286885334283,5,1,0.9709866519036069,0.2299917973391591,0.37629616029542295,0.2222455711521952,0.05535726703216416,0.06707011928337565,0.049039084897682925
24,13611.06776403344,726086.5035708707,4,0.7975956221562774,21,1,0.5320072754668064,0.2256433104607277,0.25157376400400605,0.1824562447506364,0.08545092969517287,0.13251813174536642,0.12235761934409042
33,18645.345340990487,323369.7552343533,19,0.5536817716122817,18,1,0.740753801291965,0.3832663503122277,0.19653320409628844,0.11289330317280305,0.18906119224361545,0.07462226869891675,0.04362368147614837
22,49877.066882932646,658648.6971498026,25,0.752126641704881,8,1,0.23200620128180716,0.2457134500432521,0.3071164829939904,0.23495833431664928,0.08258803674268478,0.05799089029730978,0.07163280560611357
50,46358.00120253067,232304.21805827817,17,0.3642712993309721,18,0,0.25780391699196925,0.41273070572165593,0.16395058670338705,0.1588220126263987,0.13966398290942053,0.11196378935247327,0.01286892268666442
57,36973.94299978268,131117.2358668813,23,0.18700259968664462,15,1,0.1388166822433209,0.7573169881306057,0.10089423414671285,0.0,0.11362570360595235,0.02105337275941001,0.007109701357319054
45,9556.97797130495,642357.3507861904,5,0.649278820140888,9,1,0.19656637671020738,0.1721005495638654,0.364566805041016,0.19007272670289377,0.0650523262046935,0.1171723552951902,0.091035237192341
73,45524.42182240748,322612.0614414176,17,0.0710772093276586,10,1,0.46193407285985744,0.69833655383875,0.12639550431210816,0.0529008203581525,0.08534059073214145,0.03702653075884785,0.0
28,6784.886088328894,239841.74848088957,0,0.8717499321420482,12,0,0.9724890885195508,0.19185352028320568,0.3395529769901931,0.20323866885109446,0.11753409760262278,0.05080064923288436,0.09702008703999965
33,12790.636109739899,901645.4232550885,11,0.6803696435812728,19,0,0.794401009891945,0.1923133861109756,0.3197864834124672,0.21908462398264106,0.1109572445880582,0.040059656017630715,0.11779860588822733
30,21874.248891400868,988054.4606955093,0,0.8390289763959168,10,0,0.5427447194574935,0.2069315419950963,0.2759757330044023,0.199342923939318,0.11348762348237015,0.09609020950002356,0.10817196807878973
37,10342.760470037489,817699.3118476059,27,0.8279378899596301,29,0,0.5685144133908892,0.12351411764318636,0.3607547370748771,0.2821387024122687,0.055120281109597366,0.06664589117129559,0.11182627058877476
45,39226.558610559514,786317.1446992621,22,0.4994703075231963,1,0,0.656071116977206,0.40200738949431647,0.1700145279158847,0.15409870399815107,0.19594942964447376,0.07579646927144028,0.002133479675733698
72,1748.418065081352,226690.22666851335,27,0.42399272996412307,24,0,0.6490361759185217,0.4177821287664484,0.1985135412848484,0.14555474356300427,0.14812383345203164,0.0897077375434481,0.0003180153902190364
71,45914.54531022752,920507.7894865824,9,0.5214659784769928,26,1,0.8625983704065535,0.40470782413723705,0.19980066886828524,0.1023125744654074,0.1595604720374973,0.09420830281263316,0.039410157678939774
41,26028.366535258505,531708.9965810524,28,0.849368530948961,15,0,0.048752877286102336,0.08727178075696708,0.341736427931011,0.23342629048471555,0.14116433402300016,0.08789596696734238,0.1085051998369638
71,39740.73962977078,804885.4979915286,2,0.5199541660080355,17,0,0.019160039506042392,0.3332204177435988,0.20123931798387568,0.173757367094483,0.15137125543342206,0.07904917900221047,0.06136246274241004
69,41525.229065998654,974623.1168075657,23,0.2920061627596461,19,1,0.8923610807796951,0.6837786707280401,0.12802669429968502,0.08023522612435646,0.10795940884791842,0.0,0.0
67,13022.740743335358,770895.683279582,9,0.37040898892788077,2,1,0.24169419765043032,0.4790811789730245,0.16349995625459648,0.13230928211326082,0.11176241870065577,0.08264559905985089,0.030701564898611537
18,22807.06326800176,785093.3064979919,22,0.7519540681909108,6,1,0.38240249615654953,0.1989813081901391,0.2873519677089273,0.20180113897405347,0.12173960348185361,0.09226199567499248,0.0978639859700339
64,36003.8929354191,534009.3173071892,9,0.5102269689618443,8,1,0.7579840385050814,0.30162222453887605,0.24036948164925906,0.15044646202216416,0.1773287922061665,0.08584182017383966,0.044391219409694586
22,29709.307545749652,239917.91885452485,17,0.8563134815556555,3,0,0.526915445895142,0.16918495467786815,0.3223771331156697,0.22139497657034427,0.09283619859229642,0.10362551401147171,0.09058122303234976
56,1225.4267405683365,639638.2093034958,21,0.5910377549837293,26,0,0.27307429336854705,0.35441306303678566,0.25815299399416397,0.12943144462837078,0.14126838861844138,0.07871524852063518,0.038018861201603034
59,20742.571201720977,373183.45986368175,29,0.18517393564271117,12,1,0.6551169301393401,0.6600382381975571,0.11196667441688736,0.08767937029039395,0.11069467596376546,0.02674025911769456,0.0028807820137013497
20,13413.362111407276,280289.95098039054,16,0.8216512392470916,22,1,0.5054416567178047,0.18973718286008437,0.237531751045619,0.2829062376261116,0.09566292907765611,0.07682109427096022,0.11734080511956864
55,27745.004656063305,296193.63021534204,23,0.10364532179707614,23,1,0.6461303683672054,0.7201834201478347,0.10035427293066136,0.032931662572371664,0.08828481914909711,0.04143949454310562,0.016806330656929387
68,16744.455385289744,474518.5335141399,7,0.4576644723328252,29,0,0.15061856011323738,0.3266486639736692,0.21197740200056633,0.15586769894723887,0.16567118008129025,0.11016853246770549,0.029666522529529688
50,47920.37279678078,596885.3678610147,21,0.28326952720447807,19,1,0.7440426818000011,0.7781771543990186,0.10202089605045092,0.026383529015564823,0.06766811848356506,0.018315370969706122,0.007434931081694557
19,44810.77887146243,181292.4720139125,7,0.9630871288033117,6,0,0.41798040757625,0.2371976780867083,0.2935325689038846,0.1368071001295004,0.12595298512601447,0.09417166560669157,0.11233800214720058
64,25162.333564163986,782098.1470876015,0,0.4748570866433992,9,0,0.50596831347876,0.3444602097040129,0.23513996480710525,0.1600638473426774,0.16034384975241517,0.06261562975077128,0.037376498643018105
49,3808.889272355886,718474.2147759253,14,0.6489483512914357,29,0,0.44151632468774826,0.18024062371419147,0.3190131612338095,0.24037409574063986,0.0503494763695973,0.14358409817222242,0.06643854476953949
54,5200.425453034832,218567.78661252197,14,0.3086388446152112,5,0,0.35416873966639273,0.4164497715174138,0.20900991700672183,0.15418618978370222,0.17051066790874964,0.049843453783412525,0.0
38,20480.734430669676,74031.28740591358,28,0.711057119846598,6,1,0.3745671375430405,0.11425298398544612,0.35801572013718175,0.21754863272570155,0.10840774388827602,0.12096547384889378,0.0808094454145008
45,16889.335591600033,530859.7753272041,16,0.6933851962469477,26,1,0.23554667376366445,0.2592755087500772,0.2695951897695701,0.27408277651631435,0.0963867519326823,0.04722585650565527,0.053433916525700745
23,34652.659449560866,859357.4785164519,17,0.6447773183718994,5,1,0.36242917057831237,0.1371143076752118,0.3197067094257524,0.29752543136392384,0.06565443966304128,0.060635622627323874,0.11936348924474693
27,36370.29473800675,234097.91902399945,24,0.8251782009929306,16,0,0.8086306272431251,0.21843577602259145,0.32682439918813827,0.24547988765865247,0.08750418362867123,0.07227679734663503,0.049478956155311477
38,8139.62397562794,310268.61867988243,14,0.5622965439793215,3,0,0.5014031661635708,0.38575595357742753,0.24006302698781656,0.11449577238067667,0.1447252513726621,0.08636798852223138,0.028592007159185827
28,33795.221669506114,760022.4190879035,12,0.787031758692536,21,0,0.5843524026248863,0.16749676533477886,0.36211507745416094,0.22187334810573908,0.10299448453859116,0.07882676594728326,0.06669355861944673
23,17156.400482555713,592590.3474444618,24,0.7996002587258023,11,1,0.06081026148047719,0.15661416181661628,0.28909579093734733,0.25249032907547264,0.13227593737302848,0.07250682534812222,0.09701695544941309
29,21705.57058594806,90969.84842685607,10,0.7277040569906434,8,1,0.375158664584364,0.2533904040812669,0.2844356982246537,0.2197459991895537,0.1102198624430762,0.06610158699005854,0.06610644907139089
38,19423.346784449855,815499.7271035193,16,0.8206733318737243,17,1,0.007401339496148296,0.12437266447805341,0.3493348215879376,0.23234657297343952,0.06686759044483181,0.12293441001731596,0.10414394049842174
64,44034.675880518174,118367.2395755816,25,0.10184836855464807,26,1,0.24335451991828227,0.8129954576856784,0.06843282938284118,0.04905127895872789,0.0620732483473669,0.007447185625385714,0.0
35,41693.63392922352,232250.6464023695,29,0.4461473829309079,9,0,0.9075063492653965,0.331922362153504,0.28587404830737456,0.11160983991177714,0.1435723573909366,0.10166648053790245,0.025354911698505095
66,37822.93931117685,960431.5793155816,7,0.25406320380192626,25,0,0.22498141557381213,0.7506420216054175,0.09615376059175015,0.059538966191412426,0.05596037068895863,0.037704880922461353,0.0
37,34111.19456802355,214644.71398975572,17,0.56114274015166,28,1,0.613370169761843,0.35968946381432915,0.24884146923124525,0.16237342443807412,0.16401376958795713,0.04785208813075757,0.01722978479763677
23,45048.03294795497,190049.1282893566,4,0.7045135604573242,3,0,0.4502986262437467,0.13987679915034124,0.36604327969736755,0.16288349594265605,0.15489608297440535,0.0886452920429355,0.0876550501922944
50,22137.046670828913,709077.5702600756,15,0.5091922781797258,24,0,0.5343879642857668,0.32237009576611125,0.25204662682925905,0.1902694481080973,0.11612020749456504,0.06747047768030415,0.05172314412166319
42,11187.501024808875,670834.9004962706,27,0.8812643532932777,27,1,0.3858608133416018,0.3033497861113086,0.2819138901945552,0.15581834709086206,0.084063978190022,0.05613109253411775,0.11872290587913437
32,30872.496836624516,999822.1653614567,1,0.5353976481737067,7,0,0.7322045446193497,0.3626154908221147,0.2196832738568009,0.16419846659657658,0.11949296664577469,0.07293426116212814,0.06107554091660503
60,14196.589906604937,491709.06943595636,21,0.1697529536359219,11,0,0.035244449070156336,0.7406394011450109,0.08818990567437333,0.09936012260709888,0.046744233596955176,0.025066336976561594,0.0
34,29954.929277245996,893976.6743059622,7,0.45085922201981454,28,0,0.6138064011754337,0.4409864568674457,0.1836234861786332,0.16347827451814168,0.1291310083802971,0.06771287016603149,0.015067903889450894
41,17940.06902933465,371440.9292323716,6,0.48721807867450717,18,0,0.30332312023765995,0.4185062433721576,0.23720391515599107,0.138344397634494,0.08710207184941696,0.08295418465240446,0.0358891873355358
23,39302.21814377064,541874.8974571014,4,0.6797131034441509,14,0,0.9293505244877419,0.2132146139786265,0.30650266781309915,0.15240727474730056,0.08382980539833956,0.1574517823023501,0.08659385576028421
63,23155.876858248703,225265.77869505505,10,0.14910324066875347,18,1,0.8009647647678183,0.730862146164393,0.09493716749661449,0.07187522572263359,0.08289346634924545,0.019431994267113506,0.0
18,17507.91308042387,997505.6931735013,4,0.7193882330463209,27,1,0.4104160954265289,0.2671091280402861,0.3624568181357424,0.15933973064906445,0.050620315739165866,0.04754632408674529,0.11292768334899601
56,26422.8011165647,347469.6414976216,24,0.08339585902496177,10,1,0.5036078538950279,0.7480431582902614,0.056891854188122565,0.002303065955296518,0.14101718061533222,0.05174474095098743,0.0
41,39834.32407960184,149097.89446939493,17,0.7345821244154176,28,0,0.1964509333726201,0.2244435818710501,0.2936258919738939,0.21779527089765074,0.10329541858625461,0.07065312210263543,0.09018671456851533
49,15812.695301994947,861119.1683627712,26,0.8349754719582095,19,1,0.08580296222602413,0.19995776441553462,0.3641020202182265,0.21025542340925954,0.08933981654345165,0.0907842431606137,0.045560732252913905
26,26578.34260871045,725707.8171576891,19,0.7164960262729698,5,0,0.08464993460641068,0.16627977076098455,0.30040352519490787,0.21654536519742854,0.11254900361449277,0.08276048339545199,0.12146185183673446
61,32969.88260179659,483662.4902727701,10,0.16503540022457724,22,0,0.433218635177845,0.660017518348391,0.11185110893594503,0.09509982575028453,0.0849677531651967,0.048063793800182886,0.0
49,29326.079267873116,805592.3295278185,18,0.8174135490042701,14,1,0.05971788411985823,0.1990594241001751,0.2597686438188588,0.2978049039764088,0.04460769679017636,0.10744106214787809,0.09131826916650292
22,28008.229617516252,477361.52696069534,14,0.7419536590661493,27,0,0.8699867076445865,0.1909828772929053,0.27180331856789625,0.2631680776585512,0.06296150282233724,0.06305107757463384,0.14803314608367613
73,19747.082210549223,349795.6307944279,16,0.35059765769548157,12,0,0.9790540072667927,0.4162434864445409,0.22109655617574628,0.1268330141994928,0.1459832335808991,0.06654937376985656,0.023294335829464392
69,32029.43235590047,636594.0276183004,5,0.5657807211842536,5,1,0.8685388285702976,0.352175753656323,0.1950802018429263,0.20166174222139857,0.12164891785270773,0.09403266947220178,0.03540071495444263
43,29956.49904742846,534111.8384025133,12,0.5612224158991901,9,1,0.4021183380273833,0.425730436030863,0.24018878296521531,0.1616649149752085,0.09357917206506593,0.07883669396364718,0.0
27,29343.91490713599,230028.82987906004,3,0.6629172812948827,29,0,0.2176253125495331,0.14183193798021967,0.3293239037505278,0.2847285797429683,0.0932608465238333,0.0839769402319313,0.06687779177051965
57,7733.083641465601,439229.4771691884,22,0.4579330232056357,23,1,0.27587987971701045,0.4747061699380471,0.1669100965941494,0.11640185707025129,0.14583112594709935,0.06117688441489499,0.03497386603555789
34,3723.0725335863667,115225.8213095968,23,0.43329878841520864,7,1,0.5318571093571643,0.4042810788463698,0.2203321449036597,0.13376114675615697,0.15399111323260617,0.05646494275466303,0.031169573506544365
18,48993.7580355701,677779.1788202396,22,0.8950542760467809,10,1,0.3644598479396435,0.14713100786760927,0.3975809826169215,0.23329468304980577,0.06690321907222364,0.07817488644321093,0.0769152209502289
26,21180.63982428381,735161.1223467555,0,0.614792091819007,15,0,0.6872384143378015,0.2249674152448983,0.28173869002652974,0.1640162184777147,0.1062404820812238,0.1108401832136503,0.11219701095598317
22,22890.779531847704,735117.1884165283,13,0.6875832619498689,9,1,0.970641246749888,0.24208412248567165,0.27545417245568815,0.21620166333356028,0.10028284097510583,0.0917554931753154,0.07422170757465868
40,1347.2369049217373,34129.90407117789,25,0.6198769919111324,12,1,0.9658303979980173,0.10505355189267505,0.3436101272454317,0.2755522591490205,0.1039111619304593,0.047532880876675565,0.12434001890573784
39,15977.539557030408,238385.69215346818,27,0.7784167640512951,6,1,0.18473774169047852,0.22390598567028497,0.28973629312492694,0.26018044821476743,0.06709424812385688,0.11889895811890493,0.040184066747258856
53,23642.7443854457,854986.0148320575,13,0.4551384756744563,22,0,0.9864221115808905,0.4124193509328007,0.16975763013922318,0.1882231420884902,0.14970641260725787,0.058952315700469875,0.020941148531758394
24,46780.9581631872,20626.632013764356,3,0.6337950891639264,24,0,0.4077508746073407,0.12579659211201774,0.3545259675363574,0.19367164030664763,0.06381940486458935,0.12283909863982459,0.13934729654056338
46,49177.70967501434,223229.93029393788,4,0.5656112919409633,5,1,0.9924232665070895,0.32689003880132156,0.24009322095769564,0.17995399905633416,0.15995239836519623,0.0857459362073057,0.007364406612146751
69,2758.6474486278057,712712.3282065126,10,0.40864691322904356,6,0,0.45353710676571835,0.39547540316988633,0.22695606814413216,0.097945813596228,0.17380679765537088,0.07377683092054571,0.032039086513836884
51,6640.486325769682,431183.59856595943,24,0.32470023368874673,6,0,0.15441010784226517,0.3566529564961506,0.22883512934323863,0.15676416642231655,0.1637241198370312,0.07438928764377147,0.019634340257491525
36,28631.298479687335,708542.9518604974,17,0.8686996377889306,18,1,0.3609947587924671,0.09749109902974468,0.3400414079800805,0.32782046157506456,0.0951914446278765,0.05958562901273515,0.07986995777449851
62,37347.06865338177,882451.1550400854,10,0.41227875125604563,13,1,0.4441328507580268,0.37384822026109826,0.22160622740873467,0.1419263070930462,0.1292134362614707,0.09640999595841618,0.036995813017234105
30,35358.09270665318,750657.3624717105,25,0.5838079832256663,8,1,0.8486653117871794,0.4643999537553704,0.1262412504552121,0.15390850192484293,0.15760099803237648,0.071534121309471,0.02631517452272692
42,19150.283698440966,957016.4331348334,24,0.6261724264998224,10,1,0.7834801485088109,0.23046398963122783,0.30163086759567087,0.23767524361291092,0.05618459496052086,0.1029362480757766,0.07110905612389301
20,47855.61310277193,880756.6147432631,7,0.9310826773473538,1,1,0.5427223669382548,0.16869348621944366,0.3152997215482704,0.22701601972223806,0.0876160836263529,0.11705865395169315,0.08431603493200189
41,23455.739744174087,67432.72611090267,20,0.5387753276985856,15,0,0.9716504979316054,0.3628309502000599,0.26153372533727576,0.09879938273169052,0.153564606180119,0.0881929152245695,0.03507842032628537
21,32250.373282314646,163622.49285578213,11,0.5641241028225324,26,0,0.20065001547767625,0.4238169489478172,0.24247783219549382,0.14152261965017265,0.08208575748096132,0.0882654115680361,0.02183143015751909
36,43619.375018576095,179190.32955151604,0,0.41653491684742555,24,1,0.6768855167565773,0.3597560524665721,0.2060681352865756,0.14197628244895244,0.1697429684494138,0.10435547882785866,0.018101082520627258
64,31860.25427837465,596703.9731879611,13,0.4211108379052231,29,0,0.08878527569413408,0.363998165069794,0.18540467247328268,0.15101648879997215,0.22280604478472626,0.06674607695791096,0.010028551914313908
65,33822.28292642797,863812.5572362188,9,0.1477256250926138,16,0,0.8856593436343312,0.7333416541830812,0.10824187200822122,0.05739742440546854,0.08823672731193026,0.012782322091298887,0.0
74,42837.2963527651,598842.3755724686,12,0.41349419979548585,8,0,0.222760667658647,0.37174868305354347,0.21422937909944684,0.12816587212572253,0.18727513058458178,0.08593771531509431,0.012643219821611072
67,7833.76807535271,657737.0789874723,16,0.2334453730747814,10,0,0.3593012012651382,0.7870461876436705,0.05449392783100238,0.011116264521666521,0.09942037014616194,0.033087037705218945,0.014836212152279775
30,26419.335344273888,553236.8711396226,25,0.8783956864615404,20,0,0.30042018743063226,0.10997532026443127,0.29649037562366604,0.27872633243753586,0.09490689412474693,0.15648599063074842,0.06341508691887147
29,14618.438290102797,514553.54676611465,29,0.6526365311031692,12,1,0.5949399389939941,0.2176676056554535,0.2634512000741153,0.2681342512799229,0.07666201476615947,0.07426855379379714,0.09981637443055161
30,30577.774075125053,241707.62724401895,5,0.5794405570510779,1,0,0.07188789140512264,0.37173761611685197,0.18062852272617855,0.18877615381785992,0.19602324441567873,0.052710156044312256,0.010124306879118495
36,7561.961846124798,810189.0952716114,28,0.8396505232946795,2,0,0.7560611120055375,0.21990758292590531,0.2782683080995171,0.26371953514133273,0.06427413574776691,0.03814902994587759,0.1356814081396003
42,42382.42290010959,469217.71964611625,13,0.7102798654941012,29,0,0.3807208812354752,0.25521129930019826,0.38939670621652034,0.18323852526516013,0.057415911343114585,0.056895795146849545,0.05784176272815704
64,48765.58059525379,606426.4908049407,26,0.4740512826584742,25,0,0.8516264370920849,0.412755676406517,0.2653774916937277,0.12505306496360272,0.13816843196209838,0.05751239667406968,0.0011329382999845468
45,29150.712047568493,287056.6061191557,5,0.5512011098535916,24,0,0.95183854696666,0.3254017400954953,0.2560421554997355,0.1589174895815502,0.12578179591175864,0.08926124907107183,0.04459556984038844
43,9872.136495835573,552830.4323866363,18,0.8830581612463774,13,1,0.45768422542377685,0.2347854618980277,0.3104292224199019,0.2091617243916612,0.08903075906723547,0.09912286422432454,0.05746996799884921
59,40738.572379706726,75853.78579492075,27,0.18233275286000467,19,0,0.26579251555410655,0.7722679996494533,0.14052238865251254,0.043436318624180924,0.041188539573305274,0.0,0.002584753500548148
24,11519.451892001867,450874.2314022398,6,0.7256619775219342,23,1,0.10884232282754613,0.15181422463634692,0.31666724746323144,0.258656025180641,0.07666942249447274,0.12344999079203765,0.07274308943327026
30,42227.10722720419,199751.39753295013,9,0.43468238877427445,15,0,0.9762096057964329,0.3877669773969697,0.17755148475284538,0.12794381973064098,0.1942493224438159,0.10185153707172499,0.010636858604003095
24,11115.265741763347,930048.6636415286,22,0.9778878695661659,9,1,0.8554328533030777,0.2229402034608385,0.273053121476565,0.1952181283511157,0.08742271780016138,0.10129804247758417,0.1200677864337354
72,32606.207438877267,805537.6380815145,27,0.44325359252512064,15,0,0.8764892839452321,0.40510950049875544,0.25370457570924304,0.15780347743346643,0.12607587174046037,0.04215736676271131,0.01514920785536337
54,41710.92212793671,934832.574271909,28,0.3464241404921983,9,1,0.04597238720047947,0.42937750319228374,0.22930563718116276,0.09776617931993663,0.1622259563719362,0.044204779094811686,0.03711994483986897
